#Network	Quality Score	P-value	Gene List
N010M01962	0.2453	0.361966	Svm5G0058240 Svm8G0006040 Svm2G0030160 Svm9G0030110 Svm6G0013870 Svm6G0034720 Svm5G0002880 Svm3G0034970 Svm7G0025410
N010M01963	0.1625	0.712413	Svm8G0038580 Svm2G0030080 Svm2G0037810 Svm7G0008730 Svm7G0014550 Svm5G0043080
N010M01964	0.2498	0.344460	Svm3G0027270 Svm5G0036980 Svm4G0002920 Svm6G0034500 Svm9G0066120 Svm5G0016300
N010M01965	0.1980	0.604459	Svm2G0056680 Svm2G0036440 Svm5G0003990 Svm5G0039420 Svm5G0042750 Svm9G0056760 Svm1G0047890 Svm9G0012730 Svm6G0007120
N010M01966	0.2278	0.718238	Svm4G0000980 Svm4G0018590 Svm6G0025820 Svm5G0039820 Svm1G0044030 Svm1G0037060 Svm7G0026700 Svm8G0027610
N010M01967	0.3204	0.0561756	Svm5G0006450 Svm5G0023590 Svm8G0029390 Svm1G0021760
N010M01968	0.1639	0.667497	Svm1G0047030 Svm3G0031890 Svm9G0019090 Svm9G0033020
N010M01969	0.1923	0.344202	Svm4G0021850 Svm3G0042860 Svm2G0038310 Svm7G0042140 Svm5G0048780 Svm8G0022350
N010M01970	0.2227	0.685171	Svm5G0058310 Svm5G0018940 Svm1G0039060 Svm6G0032070 Svm3G0046320 Svm2G0023170 Svm5G0010350 Svm3G0050140 Svm1G0031060 Svm5G0050180 Svm9G0014260 Svm3G0048340 Svm4G0024360 Svm8G0022580 Svm2G0012070 Svm9G0062180 Svm2G0037510
N010M01971	0.2132	0.808633	Svm2G0013800 Svm8G0028180 Svm2G0003770
N010M01972	0.2349	0.304640	Svm7G0029670 Svm2G0042580 Svm3G0049160 Svm5G0029390 Svm3G0041870 Svm7G0011850 Svm3G0042460
N010M01973	0.1854	0.928164	Svm4G0006640 Svm2G0051080 Svm1G0005250 Svm5G0014830 Svm4G0021000
N010M01974	0.2214	0.153343	Svm1G0022980 Svm1G0046950 Svm9G0065740 Svm9G0008980 Svm5G0036670 Svm5G0033020 Svm9G0033710
N010M01975	0.2522	0.417018	Svm3G0021500 Svm5G0016650 Svm9G0008160 Svm9G0032820 Svm1G0007580
N010M01976	0.3499	0.0325405	Svm6G0000980 Svm3G0049170 Svm1G0045820 Svm9G0027560 Svm2G0007990 Svm1G0035170
N010M01977	0.2857	0.125254	Svm4G0003380 Svm5G0014300 Svm8G0027000 Svm3G0030260 Svm3G0011860 Svm9G0026880 Svm5G0058510 Svm9G0041360 Svm1G0044360
N010M01978	0.1453	0.951651	Svm6G0031020 Svm4G0035270 Svm1G0034510 Svm7G0033500 Svm2G0022940 Svm2G0049780 Svm3G0024890
N010M01979	0.2472	0.338792	Svm5G0058240 Svm8G0006040 Svm2G0030160 Svm9G0031350 Svm9G0030110 Svm3G0053380 Svm6G0013870 Svm6G0034720 Svm5G0002880 Svm3G0034970
N010M01980	0.2850	0.201698	Svm6G0012760 Svm1G0022040 Svm4G0001270 Svm4G0016480 Svm2G0005510
N010M01981	0.1823	0.760036	Svm8G0020110 Svm3G0003010 Svm3G0053410 Svm2G0023260 Svm9G0007520 Svm8G0035870 Svm1G0048770 Svm6G0006270 Svm3G0052100
N010M01982	0.3638	0.0108421	Svm5G0038870 Svm3G0033640 Svm5G0036040 Svm4G0005130 Svm5G0005000 Svm5G0006860 Svm2G0036430 Svm1G0047330 Svm1G0009160
N010M01983	0.2776	0.233913	Svm1G0031410 Svm1G0031390 Svm4G0009190 Svm9G0067230
N010M01984	0.2574	0.108187	Svm7G0019270 Svm4G0007130 Svm3G0046220 Svm9G0000280 Svm9G0044560 Svm4G0034380 Svm6G0006250 Svm2G0008890 Svm4G0033040
N010M01985	0.1410	0.928164	Svm9G0013110 Svm5G0012520 Svm6G0029520 Svm4G0012890 Svm8G0007690
N010M01986	0.2041	0.442275	Svm9G0064010 Svm9G0060810 Svm2G0057210 Svm2G0014600
N010M01987	0.1747	0.667497	Svm4G0008420 Svm7G0009360 Svm9G0039650 Svm6G0019070
N010M01988	0.2619	0.344202	Svm4G0001850 Svm3G0030500 Svm2G0028980 Svm8G0035140 Svm2G0019560 Svm5G0015640
N010M01989	0.3439	0.0300514	Svm1G0036170 Svm1G0001010 Svm1G0024360 Svm9G0039830 Svm1G0026340
N010M01990	0.1632	0.784551	Svm5G0053290 Svm5G0031120 Svm6G0005680 Svm3G0029480 Svm3G0027190 Svm7G0028560 Svm4G0007200 Svm7G0023090
N010M01991	0.3225	0.0155378	Svm1G0036320 Svm5G0038570 Svm1G0047300 Svm2G0000560 Svm2G0028880 Svm3G0010230 Svm3G0005680 Svm9G0007990
N010M01992	0.2394	0.344460	Svm8G0033810 Svm1G0002270 Svm9G0023270 Svm9G0037630 Svm8G0001120 Svm6G0004460
N010M01993	0.2140	0.437413	Svm3G0033850 Svm5G0019260 Svm7G0025840 Svm8G0018970 Svm1G0007750 Svm9G0022010 Svm9G0059160 Svm4G0009200
N010M01994	0.3325	0.00916276	Svm7G0027520 Svm9G0049440 Svm6G0008570 Svm5G0028780 Svm3G0031310 Svm9G0006430 Svm7G0018940 Svm4G0031170 Svm6G0016290 Svm9G0055050 Svm5G0018180 Svm5G0042240 Svm8G0002500
N010M01995	0.2794	0.0867427	Svm2G0007730 Svm8G0031370 Svm5G0035910 Svm9G0026470 Svm3G0040440 Svm4G0032850
N010M01996	0.2261	0.148135	Svm4G0011670 Svm5G0056700 Svm1G0007950 Svm9G0012110 Svm5G0007210
N010M01997	0.1772	0.405091	Svm3G0013660 Svm1G0041120 Svm1G0038300 Svm9G0064780 Svm2G0000250 Svm4G0014260
N010M01998	0.3532	0.00885303	Svm8G0006320 Svm1G0047300 Svm2G0000560 Svm6G0005740 Svm3G0010230 Svm3G0005680 Svm3G0031100 Svm9G0007990
N010M01999	0.2011	0.668740	Svm1G0035560 Svm5G0047860 Svm2G0053970
N010M02000	0.2068	0.331260	Svm3G0035550 Svm3G0017520 Svm4G0005390
N010M02001	0.1592	0.958439	Svm5G0002460 Svm9G0053580 Svm5G0045400 Svm1G0033060 Svm3G0004640 Svm6G0015310 Svm2G0057690 Svm5G0010940
N010M02002	0.1785	0.594909	Svm2G0043510 Svm7G0021000 Svm9G0058370 Svm9G0060970 Svm2G0053520 Svm4G0034450
N010M02003	0.2080	0.102250	Svm3G0043570 Svm8G0020560 Svm3G0020570 Svm9G0007560 Svm7G0032550
N010M02004	0.2138	0.304443	Svm5G0013950 Svm6G0035340 Svm5G0050840 Svm2G0049840 Svm5G0000370 Svm1G0018140 Svm6G0024310
N010M02005	0.1695	0.843839	Svm5G0031900 Svm5G0050530 Svm1G0028160 Svm7G0008680
N010M02006	0.1949	0.670578	Svm2G0005460 Svm7G0039740 Svm2G0002800 Svm7G0010530 Svm8G0028440 Svm2G0040740 Svm5G0019050 Svm9G0024990 Svm1G0035260
N010M02007	0.2229	0.201698	Svm4G0025620 Svm7G0001550 Svm6G0012040 Svm8G0023590 Svm7G0016430
N010M02008	0.1720	0.557383	Svm6G0033030 Svm6G0028490 Svm5G0005120 Svm8G0000080
N010M02009	0.2675	0.148977	Svm6G0022020 Svm3G0007410 Svm9G0029910 Svm2G0014830 Svm7G0020120 Svm2G0003150
N010M02010	0.1250	0.417266	Svm3G0009590 Svm5G0003010 Svm5G0025160 Svm9G0045780 Svm1G0002730
N010M02011	0.2730	0.125009	Svm1G0006530 Svm7G0032290 Svm2G0009530 Svm9G0027350 Svm9G0041000 Svm1G0040350 Svm1G0000950 Svm6G0031850 Svm1G0010730
N010M02012	0.1892	0.468093	Svm4G0001350 Svm4G0012650 Svm2G0028310 Svm2G0025090 Svm2G0043530 Svm1G0049200
N010M02013	0.1516	0.557383	Svm4G0038890 Svm9G0055180 Svm7G0025850 Svm8G0030220
N010M02014	0.3181	0.156161	Svm2G0038420 Svm8G0036480 Svm7G0010840 Svm3G0047690
N010M02015	0.3924	0.000646373	Svm8G0015660 Svm2G0029600 Svm2G0016870 Svm7G0005770 Svm5G0019610 Svm4G0038900 Svm4G0033600 Svm6G0021460 Svm7G0030550 Svm8G0011840 Svm2G0030360
N010M02016	0.2242	0.235243	Svm2G0041380 Svm5G0049670 Svm9G0035270 Svm9G0003180
N010M02017	0.1721	0.262904	Svm9G0049810 Svm3G0053520 Svm3G0004660 Svm3G0051380 Svm3G0053970
N010M02018	0.2333	0.649261	Svm8G0019600 Svm9G0035430 Svm5G0037550 Svm5G0054780 Svm9G0034100 Svm6G0008560 Svm7G0026850
N010M02019	0.1977	0.557383	Svm1G0037730 Svm1G0011940 Svm1G0030230 Svm4G0000320
N010M02020	0.1353	0.798302	Svm5G0021270 Svm6G0008890 Svm3G0014790 Svm2G0028490 Svm1G0000250
N010M02021	0.2280	0.395630	Svm5G0042260 Svm5G0008500 Svm8G0009910 Svm1G0000600 Svm4G0038930 Svm5G0054170 Svm9G0002930 Svm6G0016840 Svm9G0001780 Svm2G0033120
N010M02022	0.1772	0.531907	Svm2G0017950 Svm8G0038060 Svm9G0038070 Svm3G0040440 Svm1G0016200 Svm3G0005370
N010M02023	0.1776	0.399149	Svm3G0035010 Svm8G0033180 Svm7G0034070 Svm5G0017730 Svm1G0032980 Svm9G0047460 Svm3G0029580
N010M02024	0.3568	0.0325405	Svm7G0021080 Svm3G0022700 Svm1G0036410 Svm6G0033440 Svm9G0043460 Svm2G0047450
N010M02025	0.2416	0.213388	Svm8G0018940 Svm4G0014920 Svm4G0034410 Svm3G0003160 Svm9G0018550 Svm3G0010690 Svm1G0013690 Svm5G0030600 Svm9G0026510
N010M02026	0.4278	0.00530167	Svm9G0042620 Svm3G0005620 Svm8G0022020 Svm9G0035040 Svm5G0017340 Svm2G0045110 Svm9G0044200
N010M02027	0.2678	0.185309	Svm4G0020420 Svm9G0069230 Svm3G0034450 Svm3G0044160 Svm7G0023860 Svm4G0019410 Svm7G0027410 Svm2G0032530
N010M02028	0.2405	0.332503	Svm9G0055010 Svm3G0010790 Svm2G0015230 Svm5G0039850
N010M02029	0.3067	0.0383673	Svm5G0029930 Svm9G0056240 Svm4G0010490 Svm1G0005160 Svm9G0011660 Svm4G0022950 Svm5G0000590 Svm9G0067170 Svm3G0013820 Svm3G0020470 Svm8G0027460 Svm6G0010250 Svm9G0028330 Svm4G0023560
N010M02030	0.2243	0.582982	Svm2G0000180 Svm3G0036010 Svm8G0033240 Svm9G0014820 Svm5G0018890
N010M02031	0.2517	0.234799	Svm5G0020700 Svm4G0003260 Svm9G0003650 Svm3G0003260 Svm9G0007570 Svm9G0063710 Svm8G0030300 Svm6G0003060 Svm9G0000660 Svm5G0019160 Svm7G0024510
N010M02032	0.3006	0.0712283	Svm3G0021170 Svm7G0017780 Svm2G0021360 Svm6G0030190 Svm4G0002650
N010M02033	0.1811	0.667497	Svm2G0011930 Svm4G0022490 Svm4G0028670 Svm2G0043750
N010M02034	0.1945	0.550837	Svm8G0002020 Svm1G0030460 Svm3G0008140 Svm9G0014590 Svm9G0049330 Svm2G0056060 Svm9G0063190
N010M02035	0.2712	0.113573	Svm4G0038890 Svm9G0055180 Svm8G0001750 Svm7G0004280 Svm6G0018220 Svm5G0049500 Svm5G0047430 Svm5G0014420
N010M02036	0.2515	0.236243	Svm9G0033130 Svm8G0036500 Svm2G0018540 Svm5G0054850 Svm1G0045300 Svm6G0012610 Svm4G0017090 Svm6G0002440 Svm2G0035320 Svm7G0032900 Svm7G0011670 Svm8G0036670 Svm1G0010040
N010M02037	0.1689	0.712413	Svm9G0051860 Svm9G0033820 Svm7G0034060 Svm4G0010120 Svm5G0042620 Svm8G0017700
N010M02038	0.2217	0.464818	Svm7G0010390 Svm3G0036760 Svm5G0026370 Svm1G0047680 Svm2G0050590 Svm3G0042430 Svm3G0033830 Svm7G0024940 Svm9G0005070
N010M02039	0.2184	0.808633	Svm8G0027670 Svm9G0034070 Svm1G0026500
N010M02040	0.1440	0.557383	Svm8G0031290 Svm3G0039450 Svm7G0037490 Svm5G0012080
N010M02041	0.2742	0.442617	Svm5G0025820 Svm6G0030680 Svm7G0042420 Svm6G0011300
N010M02042	0.3077	0.171405	Svm3G0020200 Svm8G0004450 Svm4G0023190 Svm7G0016310 Svm9G0059190 Svm2G0053240 Svm8G0014940 Svm9G0029960 Svm7G0012990 Svm9G0011290 Svm9G0068910 Svm7G0032410 Svm6G0025310 Svm4G0010610 Svm3G0011840 Svm7G0013700 Svm4G0035850 Svm4G0008110 Svm9G0032850 Svm1G0046410 Svm5G0058660 Svm7G0014270 Svm8G0018060 Svm5G0015630 Svm2G0015640 Svm5G0053970 Svm8G0001990 Svm5G0036730 Svm5G0032610
N010M02043	0.2930	0.0701579	Svm3G0017740 Svm1G0011620 Svm7G0036020 Svm3G0022470 Svm8G0012630 Svm2G0028240 Svm7G0043140 Svm2G0022820 Svm9G0018960 Svm9G0060090
N010M02044	0.2655	0.0352378	Svm9G0022400 Svm8G0003910 Svm9G0060220 Svm9G0068560 Svm5G0049760 Svm6G0017890 Svm2G0015340
N010M02045	0.1537	0.943824	Svm1G0037160 Svm9G0012180 Svm5G0042190 Svm3G0019760
N010M02046	0.2848	0.101242	Svm5G0008400 Svm5G0050800 Svm9G0015560 Svm7G0033960 Svm2G0031240 Svm5G0046830 Svm3G0022620 Svm1G0012820 Svm2G0044200 Svm7G0001580 Svm5G0014760 Svm5G0015100 Svm9G0010900 Svm9G0062200 Svm9G0044490 Svm9G0036250 Svm5G0002570
N010M02047	0.1931	0.969699	Svm3G0014230 Svm4G0036120 Svm6G0029310 Svm2G0044810
N010M02048	0.1590	0.903035	Svm8G0002370 Svm9G0012670 Svm6G0020690 Svm9G0057960
N010M02049	0.1789	0.903035	Svm9G0019470 Svm1G0005530 Svm6G0002530 Svm7G0026060
N010M02050	0.2200	0.298121	Svm7G0031680 Svm6G0025520 Svm5G0017790 Svm1G0018850 Svm8G0015290 Svm9G0062080 Svm9G0013840 Svm3G0042580 Svm5G0023190
N010M02051	0.2138	0.240860	Svm5G0001150 Svm5G0033250 Svm9G0046380 Svm9G0063990 Svm1G0026270 Svm9G0040430 Svm7G0025160
N010M02052	0.2681	0.0926072	Svm8G0014080 Svm3G0036770 Svm5G0022380 Svm6G0003330 Svm9G0020250 Svm9G0028120 Svm1G0007690 Svm3G0043960 Svm1G0045460 Svm7G0024450
N010M02053	0.2219	0.332503	Svm9G0062510 Svm6G0001350 Svm5G0027980 Svm4G0035900
N010M02054	0.1664	0.442617	Svm4G0026490 Svm5G0054000 Svm2G0019070 Svm3G0051010
N010M02055	0.2208	0.331260	Svm3G0016540 Svm1G0044490 Svm1G0027600
N010M02056	0.2387	0.405091	Svm1G0003730 Svm3G0000260 Svm9G0070050 Svm3G0000940 Svm4G0003570 Svm9G0051240
N010M02057	0.2136	0.557383	Svm7G0018720 Svm4G0036680 Svm4G0028790 Svm3G0016310
N010M02058	0.2276	0.329422	Svm2G0013550 Svm8G0027050 Svm9G0004690 Svm1G0004550 Svm9G0009860 Svm7G0009650 Svm2G0043970 Svm2G0002380 Svm3G0053440
N010M02059	0.2660	0.0390937	Svm3G0006180 Svm6G0030220 Svm2G0050620 Svm6G0027300 Svm9G0040280 Svm1G0044830 Svm3G0007850 Svm9G0056090 Svm3G0020190 Svm3G0003840 Svm3G0007840 Svm9G0069410
N010M02060	0.2325	0.221393	Svm3G0039930 Svm9G0052590 Svm3G0048520 Svm9G0048120 Svm4G0018210 Svm3G0032530 Svm9G0058910
N010M02061	0.2739	0.213388	Svm1G0006550 Svm5G0010540 Svm9G0031270 Svm6G0000360 Svm9G0025970 Svm6G0008650 Svm6G0028510 Svm2G0017570 Svm3G0012090
N010M02062	0.2283	0.299474	Svm8G0002370 Svm9G0012670 Svm3G0002550 Svm5G0014170 Svm3G0044440 Svm3G0053490 Svm6G0025960 Svm2G0040930 Svm7G0021660 Svm8G0035220 Svm1G0049290
N010M02063	0.2431	0.0797025	Svm7G0042170 Svm3G0054330 Svm9G0024090 Svm5G0051690 Svm5G0024360 Svm6G0018700 Svm5G0028240
N010M02064	0.1276	0.969699	Svm9G0015970 Svm9G0019650 Svm9G0028240 Svm6G0028730
N010M02065	0.1843	0.201698	Svm5G0043110 Svm1G0037480 Svm9G0008330 Svm9G0023120 Svm2G0049130
N010M02066	0.7425	0.000179097	Svm8G0033980 Svm5G0036270 Svm6G0026120 Svm8G0016380 Svm9G0010960 Svm9G0037690 Svm9G0052040 Svm5G0031260 Svm2G0002640
N010M02067	0.1546	0.500000	Svm3G0013270 Svm9G0038690 Svm5G0023720 Svm9G0013480
N010M02068	0.2026	0.778607	Svm3G0012030 Svm9G0052730 Svm3G0022060 Svm7G0028090 Svm3G0009740 Svm9G0048450 Svm9G0025250
N010M02069	0.2016	0.114883	Svm6G0007720 Svm6G0002470 Svm2G0030900 Svm2G0001120 Svm5G0036800 Svm6G0019000
N010M02070	0.3135	0.0368191	Svm6G0020290 Svm3G0041490 Svm5G0004330 Svm4G0008980 Svm4G0021740 Svm1G0011980 Svm3G0025850
N010M02071	0.3091	0.105038	Svm7G0039650 Svm7G0039790 Svm8G0022640 Svm9G0021820 Svm9G0031140
N010M02072	0.3108	0.0303010	Svm1G0004990 Svm6G0031350 Svm7G0004030 Svm2G0008850
N010M02073	0.1655	0.808633	Svm7G0016260 Svm4G0004260 Svm2G0053340
N010M02074	0.5350	0.00244531	Svm5G0026460 Svm1G0019510 Svm1G0020440 Svm1G0023770 Svm9G0070500 Svm1G0019860 Svm7G0026780
N010M02075	0.2716	0.200983	Svm8G0028350 Svm2G0000420 Svm9G0057620 Svm4G0000890 Svm3G0020630
N010M02076	0.3599	0.0327761	Svm2G0006370 Svm8G0008290 Svm2G0002690 Svm5G0004220 Svm7G0026230 Svm2G0043590
N010M02077	0.3445	0.0303010	Svm6G0032280 Svm9G0045670 Svm6G0030740 Svm5G0040380
N010M02078	0.2878	0.0386943	Svm1G0022520 Svm5G0026030 Svm5G0038460 Svm8G0010180 Svm3G0021370 Svm4G0026970 Svm6G0012430 Svm9G0015930 Svm6G0032600
N010M02079	0.1733	0.235585	Svm8G0019390 Svm9G0046320 Svm8G0008810 Svm8G0031670 Svm5G0003670 Svm8G0032490
N010M02080	0.2200	0.281762	Svm6G0004100 Svm5G0022940 Svm9G0036440 Svm5G0034690 Svm9G0056320 Svm6G0004120 Svm1G0023650 Svm5G0007010
N010M02081	0.2061	0.786612	Svm4G0006660 Svm1G0032390 Svm4G0027070 Svm2G0034830 Svm3G0039520 Svm1G0014140 Svm4G0012930 Svm9G0020070 Svm1G0013300
N010M02082	0.2267	0.425026	Svm3G0002900 Svm7G0041690 Svm9G0067860 Svm5G0001670 Svm1G0008130 Svm9G0057450 Svm3G0011920 Svm6G0012070 Svm9G0022610 Svm1G0032870
N010M02083	0.3112	0.0244220	Svm5G0047250 Svm7G0041690 Svm9G0067860 Svm2G0044920 Svm9G0057450 Svm6G0029970 Svm9G0021150 Svm2G0026030 Svm9G0022610 Svm1G0007480 Svm5G0009360
N010M02084	0.1862	0.718238	Svm7G0029460 Svm9G0000550 Svm6G0022880 Svm5G0050730 Svm5G0054150 Svm7G0023250 Svm5G0035970 Svm5G0043490
N010M02085	0.1382	0.764757	Svm4G0018940 Svm2G0049030 Svm2G0026630 Svm6G0031720
N010M02086	0.2522	0.185309	Svm3G0053270 Svm5G0016060 Svm3G0030990 Svm9G0004500 Svm5G0049830 Svm8G0016660 Svm5G0050930 Svm9G0049040
N010M02087	0.3565	0.00454121	Svm5G0026970 Svm3G0033510 Svm3G0001850 Svm1G0003930 Svm9G0065140 Svm9G0066830 Svm9G0022740 Svm3G0044010 Svm9G0017850 Svm4G0001580
N010M02088	0.1843	0.764415	Svm7G0036740 Svm5G0052200 Svm1G0033900 Svm5G0014410 Svm7G0004550 Svm5G0038190
N010M02089	0.5360	0.00108251	Svm9G0037660 Svm5G0006330 Svm6G0016530 Svm7G0006980 Svm7G0007060 Svm7G0042030 Svm7G0003840
N010M02090	0.3403	0.00177573	Svm1G0023820 Svm9G0068230 Svm5G0046800 Svm4G0034070 Svm8G0024400 Svm3G0004520 Svm4G0004020 Svm7G0031520 Svm2G0031280
N010M02091	0.1435	0.734565	Svm6G0025210 Svm8G0025310 Svm6G0024090 Svm6G0008340 Svm3G0001840
N010M02092	0.1846	0.734565	Svm2G0033560 Svm6G0008080 Svm8G0002760 Svm5G0033300 Svm9G0032860
N010M02093	0.2173	0.304640	Svm9G0064950 Svm8G0024360 Svm7G0041070 Svm3G0035770 Svm4G0007780 Svm8G0018250 Svm5G0013810
N010M02094	0.3461	0.0473465	Svm1G0045870 Svm9G0040650 Svm2G0014190 Svm9G0053320 Svm5G0049910
N010M02095	0.2467	0.189239	Svm7G0017520 Svm8G0027920 Svm7G0019320 Svm6G0035480 Svm9G0013810 Svm1G0031250
N010M02096	0.2466	0.405091	Svm5G0014950 Svm1G0027280 Svm2G0057260 Svm2G0015070 Svm5G0007750 Svm5G0053670
N010M02097	0.2438	0.649574	Svm3G0001320 Svm5G0033740 Svm3G0054270 Svm4G0034740 Svm3G0013360 Svm9G0040470 Svm7G0014590
N010M02098	0.1494	0.442617	Svm3G0038870 Svm2G0022260 Svm1G0016830 Svm3G0007670
N010M02099	0.2926	0.0344822	Svm5G0007310 Svm3G0011820 Svm8G0032350 Svm2G0052180 Svm3G0011700 Svm1G0042210 Svm2G0012480 Svm3G0045950 Svm9G0060330 Svm8G0030110 Svm5G0007940 Svm4G0005660
N010M02100	0.3130	0.152530	Svm1G0014960 Svm6G0024470 Svm2G0034750 Svm5G0001550 Svm8G0006920 Svm5G0037180 Svm7G0000250 Svm6G0033540 Svm9G0002670 Svm4G0034010 Svm7G0002300 Svm3G0012040 Svm3G0049160
N010M02101	0.2627	0.144533	Svm4G0022060 Svm6G0023090 Svm6G0009010 Svm2G0006940 Svm6G0001910 Svm9G0022360 Svm1G0036710 Svm4G0023750 Svm8G0001890
N010M02102	0.1909	0.843839	Svm4G0037740 Svm3G0038160 Svm5G0020110 Svm2G0003420
N010M02103	0.1743	0.808633	Svm6G0012210 Svm9G0062350 Svm3G0040470
N010M02104	0.3249	0.0991530	Svm2G0047160 Svm1G0012820 Svm4G0034410 Svm1G0009150 Svm7G0042910 Svm2G0044200 Svm7G0001580 Svm5G0014760 Svm9G0018550 Svm2G0040260 Svm7G0042880 Svm9G0044490 Svm9G0036250 Svm9G0005570 Svm5G0002570
N010M02105	0.2975	0.164898	Svm8G0019380 Svm5G0041880 Svm3G0024790 Svm2G0005260 Svm9G0061670 Svm1G0018540 Svm9G0053310 Svm2G0020050 Svm9G0009950 Svm7G0032630 Svm6G0014090 Svm3G0003450 Svm9G0037540
N010M02106	0.1526	0.843839	Svm1G0043470 Svm8G0019070 Svm8G0038700 Svm5G0049950
N010M02107	0.1812	0.810761	Svm4G0018310 Svm2G0008720 Svm2G0053220 Svm3G0009680 Svm2G0037020 Svm9G0066800
N010M02108	0.1376	0.764757	Svm9G0032190 Svm1G0006350 Svm8G0021980 Svm9G0034950
N010M02109	0.1967	0.667497	Svm8G0000020 Svm2G0045180 Svm9G0019660 Svm3G0001250
N010M02110	0.2400	0.798302	Svm9G0048820 Svm7G0011680 Svm7G0034790 Svm9G0009050 Svm4G0001530
N010M02111	0.4166	0.00141157	Svm7G0030900 Svm7G0009600 Svm1G0005420 Svm3G0033560 Svm9G0049850 Svm3G0004290 Svm9G0016900 Svm2G0008360 Svm2G0018490 Svm2G0047990 Svm5G0039980 Svm2G0009710
N010M02112	0.2271	0.500000	Svm9G0068340 Svm1G0000780 Svm8G0038270
N010M02113	0.4751	0.00238591	Svm2G0038970 Svm1G0019720 Svm7G0004790 Svm1G0019710 Svm2G0038960 Svm7G0004800
N010M02114	0.1296	0.904785	Svm7G0037520 Svm5G0042410 Svm2G0042840
N010M02115	0.2474	0.442617	Svm8G0009900 Svm3G0014450 Svm2G0018300 Svm9G0000790
N010M02116	0.1925	0.695360	Svm5G0040740 Svm3G0004010 Svm5G0027810 Svm9G0018970 Svm1G0039530 Svm4G0005260 Svm5G0033220
N010M02117	0.1975	0.442617	Svm7G0014360 Svm5G0006780 Svm1G0041620 Svm2G0039190
N010M02118	0.3617	0.00410921	Svm2G0028270 Svm9G0005600 Svm3G0002370 Svm2G0039280 Svm5G0023220 Svm9G0053660 Svm1G0042200 Svm2G0015490 Svm6G0001140 Svm2G0055940
N010M02119	0.1888	0.287587	Svm5G0020790 Svm6G0033130 Svm6G0014740 Svm3G0054070 Svm5G0003370 Svm7G0015790
N010M02120	0.2286	0.417266	Svm3G0040140 Svm8G0012360 Svm9G0000840 Svm1G0044760 Svm9G0025560
N010M02121	0.1528	0.500000	Svm1G0048260 Svm9G0023720 Svm4G0038270
N010M02122	0.2143	0.655540	Svm1G0049560 Svm5G0000240 Svm4G0020730 Svm9G0004600 Svm3G0023310 Svm4G0004440
N010M02123	0.1944	0.712413	Svm9G0041230 Svm2G0027320 Svm5G0033300 Svm1G0037370 Svm6G0002160 Svm4G0020590
N010M02124	0.2409	0.395541	Svm5G0019470 Svm3G0043450 Svm8G0019920 Svm6G0021130 Svm8G0017070 Svm7G0036790 Svm1G0047600 Svm2G0038930 Svm3G0050800
N010M02125	0.1953	0.655540	Svm1G0016250 Svm9G0012230 Svm7G0031610 Svm9G0044860 Svm4G0024870 Svm7G0016890
N010M02126	0.2213	0.235243	Svm5G0034550 Svm5G0057770 Svm5G0054040 Svm5G0008900
N010M02127	0.2136	0.764950	Svm1G0049600 Svm4G0017740 Svm6G0030110 Svm1G0032390 Svm4G0027070 Svm2G0034830 Svm9G0037440 Svm2G0033170 Svm4G0012930 Svm8G0004620 Svm9G0020070
N010M02128	0.2125	0.396373	Svm1G0027050 Svm9G0065120 Svm5G0027720 Svm2G0018640 Svm2G0049860 Svm7G0006730 Svm4G0035330 Svm2G0048300
N010M02129	0.2368	0.350739	Svm3G0048510 Svm2G0012920 Svm9G0039560 Svm5G0029270 Svm3G0048350 Svm7G0025910 Svm1G0002600
N010M02130	0.1545	0.951651	Svm5G0014660 Svm5G0030890 Svm5G0017230 Svm6G0019370 Svm9G0069130 Svm1G0040220 Svm3G0026830
N010M02131	0.2024	0.520939	Svm6G0019430 Svm5G0034300 Svm5G0033750 Svm9G0033910 Svm9G0065560 Svm9G0057720 Svm1G0042810 Svm4G0019910
N010M02132	0.2515	0.201698	Svm7G0019390 Svm4G0007320 Svm1G0026180 Svm8G0012020 Svm7G0009690
N010M02133	0.1538	0.913257	Svm3G0051250 Svm8G0001000 Svm5G0027500 Svm8G0023120 Svm2G0031060 Svm7G0040490
N010M02134	0.3713	0.00653261	Svm1G0033400 Svm5G0054380 Svm2G0053120 Svm9G0056510 Svm9G0014390 Svm4G0035560
N010M02135	0.3337	0.0424408	Svm1G0039300 Svm6G0032710 Svm6G0006730 Svm4G0025230 Svm2G0029260 Svm2G0013240 Svm5G0050320 Svm1G0037850 Svm3G0009820 Svm2G0031550 Svm3G0043770 Svm5G0020350 Svm3G0018140 Svm5G0008330
N010M02136	0.3329	0.0324120	Svm5G0028640 Svm7G0020940 Svm9G0000960 Svm8G0015830 Svm9G0063480 Svm9G0049150 Svm5G0046780 Svm1G0025370 Svm1G0041750 Svm5G0007590 Svm1G0045180 Svm9G0053340 Svm9G0034110
N010M02137	0.2841	0.161574	Svm9G0048030 Svm5G0045590 Svm1G0008650 Svm4G0038240 Svm5G0054500 Svm6G0001380 Svm7G0001350 Svm2G0007690 Svm5G0035720 Svm1G0012980 Svm9G0059250 Svm3G0053450 Svm9G0057680 Svm5G0038980
N010M02138	0.1546	0.442617	Svm2G0016130 Svm5G0055690 Svm8G0031540 Svm9G0015630
